,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2
3789,Vegetables and Vegetable Products,Tomato products. canned. sauce. with tomato tidbits,32.0,89.09,1.32,7.09,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.11,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.013999999999999999,0.68,0.0,20.0,0.22,42.0,373.0,0.6,15.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.073,0.09699999999999999,1.183,0.21899999999999997,0.155,9.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0
3790,Vegetables and Vegetable Products,Tree fern. cooked. without salt,40.0,88.6,0.29,10.98,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.06,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.20199999999999999,0.16,0.0,5.0,0.539,4.0,5.0,0.9,5.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.3,3.5,0.063,0.179,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,Vegetables and Vegetable Products,Turnips. raw,28.0,91.87,0.9,6.43,0.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.7,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,30.0,11.1,0.085,0.3,0.0,11.0,0.134,27.0,191.0,0.7,67.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.4,0.2,0.09,15.0,0.0,21.0,0.0,0.0,0.0,0.03,0.0,0.0
3792,Vegetables and Vegetable Products,Turnips. frozen. unprepared,16.0,95.67,1.04,2.94,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.19,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.045,0.7,0.0,10.0,0.071,20.0,137.0,0.4,25.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.03,0.02,0.4,0.106,0.048,8.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
3793,Vegetables and Vegetable Products,Turnip greens. raw,32.0,89.67,1.5,7.13,0.3,0.81,0.0,0.52,0.29,0.0,0.0,0.0,3.2,0.0,1.4,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.35,1.1,0.0,31.0,0.466,42.0,296.0,1.2,40.0,0.19,0.0,0.0,6952.0,0.0,0.0,0.0,0.0,0.0,0.0,12825.0,11587.0,0.07,0.1,0.6,0.38,0.263,194.0,0.0,60.0,0.0,0.0,0.0,2.86,0.0,0.0
3794,Vegetables and Vegetable Products,Turnip greens. canned. solids and liquids,14.0,94.69,1.36,2.42,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.23,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.083,1.51,0.0,20.0,0.27699999999999997,21.0,141.0,0.7,277.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586.0,0.012,0.063,0.36200000000000004,0.04,0.037000000000000005,41.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0
3795,Vegetables and Vegetable Products,Turnip greens. frozen. cooked. boiled. drained. without salt,29.0,90.4,3.35,4.98,0.42,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.85,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,152.0,0.5,0.15,1.94,0.0,26.0,0.475,34.0,224.0,1.2,15.0,0.41,0.0,0.0,6459.0,0.0,0.0,0.0,0.0,0.0,0.0,11915.0,10765.0,0.054000000000000006,0.07400000000000001,0.46799999999999997,0.069,0.067,39.0,0.0,21.8,0.0,0.0,0.0,2.66,0.0,0.0
3796,Vegetables and Vegetable Products,Turnip greens and turnips. frozen. unprepared,21.0,93.13,2.46,3.39,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.83,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.051,1.63,0.0,18.0,0.22,24.0,82.0,0.9,18.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108.0,0.044000000000000004,0.08800000000000001,0.38799999999999996,0.12300000000000001,0.07400000000000001,41.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0
3797,Vegetables and Vegetable Products,Vegetable juice cocktail. canned,22.0,94.09,0.93,3.87,0.31,2.84,0.07,1.37,1.4,0.0,0.0,0.3,0.5,0.0,0.8,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,14.0,8.1,0.068,0.28,0.0,11.0,0.08,19.0,185.0,0.2,169.0,0.12,0.0,93.0,377.0,0.0,0.0,0.0,0.0,0.0,7119.0,278.0,706.0,0.05,0.033,0.722,0.249,0.071,21.0,0.0,54.3,0.0,0.0,0.0,1.02,0.0,0.0
3798,Vegetables and Vegetable Products,Vegetables. mixed. canned. solids and liquids,36.0,90.24,1.42,7.13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.96,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.10400000000000001,0.65,0.0,15.0,0.42700000000000005,37.0,138.0,0.2,224.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,5081.0,0.034,0.04,0.48200000000000004,0.114,0.077,18.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
3799,Vegetables and Vegetable Products,Vegetables. mixed. frozen. unprepared,72.0,82.08,3.33,13.47,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.09300000000000001,0.95,0.0,24.0,0.244,59.0,212.0,0.4,47.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078.0,0.122,0.085,1.252,0.163,0.096,29.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0
3800,Vegetables and Vegetable Products,Vegetable juice cocktail. low sodium. canned,19.0,94.13,0.91,3.83,0.32,2.78,0.09,1.33,1.37,0.0,0.0,0.3,0.5,0.0,0.82,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,15.0,8.1,0.068,0.29,0.0,12.0,0.079,19.0,204.0,0.2,55.0,0.12,0.0,93.0,377.0,0.0,0.0,0.0,0.0,0.0,7119.0,278.0,706.0,0.05,0.033,0.722,0.249,0.071,21.0,0.0,54.3,0.0,0.0,0.0,1.02,0.0,0.0
3801,Vegetables and Vegetable Products,Vinespinach. (basella). raw,19.0,93.1,1.8,3.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.107,1.2,0.0,65.0,0.735,52.0,510.0,0.8,24.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.05,0.155,0.5,0.053,0.24,140.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,Vegetables and Vegetable Products,Waterchestnuts. chinese. (matai). raw,97.0,73.46,1.4,23.94,0.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,11.0,36.2,0.326,0.06,0.0,22.0,0.331,63.0,584.0,0.7,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,1.0,0.479,0.32799999999999996,16.0,0.0,4.0,0.0,0.0,0.0,1.2,0.0,0.0
3803,Vegetables and Vegetable Products,Waterchestnuts. chinese. canned. solids and liquids,50.0,86.42,0.88,12.3,0.06,2.46,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.34,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,4.0,18.5,0.1,0.87,0.0,5.0,0.161,19.0,118.0,0.7,8.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.024,0.36,0.221,0.159,6.0,0.0,1.3,0.0,0.0,0.0,0.5,0.0,0.0
3804,Vegetables and Vegetable Products,Waxgourd. (chinese preserving melon). raw,13.0,96.1,0.4,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.3,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.023,0.4,0.0,10.0,0.057999999999999996,19.0,6.0,0.2,111.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.4,0.133,0.035,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,Vegetables and Vegetable Products,Waxgourd. (chinese preserving melon). cooked. boiled. drained. without salt,14.0,96.06,0.4,3.04,0.2,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,18.0,4.9,0.022000000000000002,0.38,0.0,10.0,0.055999999999999994,17.0,5.0,0.2,107.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.034,0.001,0.384,0.121,0.032,4.0,0.0,10.5,0.0,0.0,0.0,0.08,0.0,0.0
3806,Vegetables and Vegetable Products,Winged beans. immature seeds. raw,49.0,87.04,6.95,4.31,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.051,1.5,0.0,34.0,0.218,37.0,223.0,1.5,4.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.14,0.1,0.9,0.059000000000000004,0.113,66.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0
3807,Vegetables and Vegetable Products,Winged bean leaves. raw,74.0,76.85,5.85,14.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.456,4.0,0.0,8.0,1.367,63.0,176.0,0.9,9.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8090.0,0.833,0.602,3.472,0.136,0.23199999999999998,16.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,Vegetables and Vegetable Products,Winged bean tuber. raw,148.0,57.4,11.6,28.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.386,2.0,0.0,24.0,0.532,45.0,586.0,0.7,35.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.149,1.64,0.11599999999999999,0.075,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,Vegetables and Vegetable Products,Yam. raw,118.0,69.6,1.53,27.88,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.82,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,17.0,16.5,0.17800000000000002,0.54,0.0,21.0,0.397,55.0,816.0,0.7,9.0,0.24,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.11199999999999999,0.032,0.552,0.314,0.293,23.0,0.0,17.1,0.0,0.0,0.0,0.35,0.0,0.0
3810,Vegetables and Vegetable Products,Yambean (jicama). raw,38.0,90.07,0.72,8.82,0.09,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.3,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,12.0,13.6,0.048,0.6,0.0,12.0,0.06,18.0,150.0,0.7,4.0,0.16,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.02,0.028999999999999998,0.2,0.135,0.042,12.0,0.0,20.2,0.0,0.0,0.0,0.46,0.0,0.0
3811,Vegetables and Vegetable Products,Yambean (jicama). cooked. boiled. drained. without salt,38.0,90.07,0.72,8.82,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.046,0.57,0.0,11.0,0.057,16.0,135.0,0.7,4.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.017,0.027999999999999997,0.19,0.121,0.04,8.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0
3812,Vegetables and Vegetable Products,Beets. harvard. canned. solids and liquids,73.0,80.16,0.84,18.18,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.76,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.09699999999999999,0.36,0.0,19.0,0.24100000000000002,17.0,164.0,1.1,162.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.01,0.05,0.084,0.15,0.055,29.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
3813,Vegetables and Vegetable Products,Beets. pickled. canned. solids and liquids,65.0,81.88,0.8,16.28,0.08,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.96,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.11599999999999999,0.41,0.0,15.0,0.22,17.0,115.0,1.0,149.0,0.26,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.01,0.048,0.251,0.13699999999999998,0.05,27.0,0.0,2.3,0.0,0.0,0.0,0.06,0.0,0.0
3814,Vegetables and Vegetable Products,Borage. raw,21.0,93.0,1.8,3.06,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.13,3.3,0.0,52.0,0.349,53.0,470.0,0.9,80.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.06,0.15,0.9,0.040999999999999995,0.084,13.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,Vegetables and Vegetable Products,Chives. freeze-dried,311.0,2.0,21.2,64.29,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,9.01,0.0,0.0,0.591,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.6859999999999999,20.0,0.0,640.0,1.35,518.0,2960.0,9.4,70.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68300.0,0.9,1.5,5.9,2.106,1.996,108.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,Vegetables and Vegetable Products,Dock. raw,22.0,93.0,2.0,3.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.131,2.4,0.0,103.0,0.349,63.0,390.0,0.9,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.04,0.1,0.5,0.040999999999999995,0.122,13.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,Vegetables and Vegetable Products,Eppaw. raw,150.0,60.0,4.6,31.68,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.23399999999999999,1.15,0.0,32.0,1.094,165.0,340.0,0.9,12.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.3,1.172,0.17600000000000002,24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,Vegetables and Vegetable Products,Drumstick pods. raw,37.0,88.2,2.1,8.53,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.97,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.084,0.36,0.0,45.0,0.259,50.0,461.0,0.7,42.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.053,0.07400000000000001,0.62,0.794,0.12,44.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,Vegetables and Vegetable Products,Kale. scotch. raw,42.0,87.0,2.8,8.32,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.28,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.243,3.0,0.0,88.0,0.648,62.0,450.0,0.9,70.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,0.07,0.06,1.3,0.076,0.22699999999999998,28.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,Vegetables and Vegetable Products,Leeks. (bulb and lower-leaf portion). freeze-dried,321.0,2.0,15.2,74.65,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,6.05,0.0,0.0,0.27899999999999997,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.657,7.6,0.0,161.0,2.634,346.0,2400.0,5.7,35.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.8,0.4,3.5,0.767,1.209,366.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,Vegetables and Vegetable Products,Parsley. freeze-dried,271.0,2.0,31.3,42.38,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.45899999999999996,53.9,0.0,372.0,1.338,548.0,6300.0,32.3,391.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,1.04,2.26,10.4,2.516,1.375,194.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,Vegetables and Vegetable Products,Beans. mung. mature seeds. sprouted. canned. drained solids,12.0,96.1,1.4,2.14,0.06,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,14.0,7.8,0.157,0.43,0.0,9.0,0.073,32.0,27.0,0.6,42.0,0.28,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.03,0.07,0.22,0.14300000000000002,0.032,10.0,0.0,0.3,0.0,0.0,0.0,0.04,0.0,0.0
3823,Vegetables and Vegetable Products,Peppers. jalapeno. canned. solids and liquids,27.0,88.89,0.92,4.74,0.94,2.14,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,4.51,0.0,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.146,1.88,0.0,15.0,0.114,18.0,193.0,0.4,1671.0,0.34,0.0,32.0,968.0,0.0,0.0,0.0,0.0,72.0,0.0,657.0,1700.0,0.043,0.038,0.40299999999999997,0.41600000000000004,0.19,14.0,0.0,10.0,0.0,0.0,0.0,0.69,0.0,0.0
3824,Vegetables and Vegetable Products,Peppers. sweet. green. freeze-dried,314.0,2.0,17.9,68.7,3.0,38.48,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,8.4,0.0,0.0,0.447,0.0,0.0,0.0,0.0,0.0,134.0,89.0,1.389,10.4,0.0,188.0,1.8969999999999998,327.0,3170.0,3.7,193.0,2.41,0.0,313.0,3177.0,0.0,0.0,0.0,0.0,100.0,0.0,5199.0,5640.0,1.2,1.2,7.4,0.488,2.2230000000000003,229.0,0.0,1900.0,0.0,0.0,0.0,4.0,0.0,0.0
3825,Vegetables and Vegetable Products,Radishes. white icicle. raw,14.0,95.37,1.1,2.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.099,0.8,0.0,9.0,0.033,28.0,280.0,0.7,16.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.3,0.184,0.075,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,Vegetables and Vegetable Products,Shallots. freeze-dried,348.0,2.0,12.3,80.7,0.5,38.16,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,4.5,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,183.0,55.0,0.425,6.0,0.0,104.0,1.4169999999999998,296.0,1650.0,5.7,59.0,1.93,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,0.3,0.1,1.0,1.4080000000000001,1.675,116.0,0.0,39.0,0.0,0.0,0.0,0.18,0.0,0.0
3827,Vegetables and Vegetable Products,Squash. summer. all varieties. raw,16.0,94.64,1.21,3.35,0.18,2.2,0.03,0.75,0.95,0.0,0.0,0.0,1.1,0.0,0.62,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,15.0,6.7,0.051,0.35,0.0,17.0,0.175,38.0,262.0,0.2,2.0,0.29,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,200.0,0.048,0.142,0.48700000000000004,0.155,0.218,29.0,0.0,17.0,0.0,0.0,0.0,0.12,0.0,0.0
3828,Vegetables and Vegetable Products,Squash. winter. all varieties. raw,34.0,89.76,0.95,8.59,0.13,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.57,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.071,0.58,0.0,14.0,0.163,23.0,350.0,0.4,4.0,0.21,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1367.0,0.03,0.062,0.5,0.188,0.156,24.0,0.0,12.3,0.0,0.0,0.0,0.12,0.0,0.0
3829,Vegetables and Vegetable Products,Squash. winter. all varieties. cooked. baked. without salt,37.0,89.21,0.89,8.85,0.35,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.69,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,22.0,10.6,0.08199999999999999,0.44,0.0,13.0,0.187,19.0,241.0,0.4,1.0,0.22,0.0,682.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,5223.0,0.016,0.067,0.495,0.23399999999999999,0.161,20.0,0.0,9.6,0.0,0.0,0.0,0.12,0.0,0.0
3830,Vegetables and Vegetable Products,Sweet potato. canned. syrup pack. solids and liquids,89.0,77.39,0.98,20.93,0.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,15.0,12.2,0.124,0.8,0.0,13.0,0.507,27.0,185.0,0.7,29.0,0.19,0.0,0.0,4518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530.0,0.024,0.046,0.456,0.33,0.051,7.0,0.0,10.5,0.0,0.0,0.0,0.94,0.0,0.0
3831,Vegetables and Vegetable Products,Tomato products. canned. sauce. spanish style,33.0,89.08,1.44,7.24,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.98,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.16,3.48,0.0,19.0,0.21600000000000003,48.0,369.0,0.6,472.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,0.07400000000000001,0.062,1.2919999999999998,0.281,0.177,14.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
3832,Vegetables and Vegetable Products,Carrot juice. canned,40.0,88.87,0.95,9.28,0.15,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,24.0,9.9,0.046,0.46,0.0,14.0,0.13,42.0,292.0,0.6,66.0,0.18,0.0,4342.0,9303.0,0.0,0.0,0.0,0.0,0.0,2.0,333.0,19124.0,0.092,0.055,0.386,0.228,0.217,4.0,0.0,8.5,0.0,0.0,0.0,1.16,0.0,0.0
3833,Vegetables and Vegetable Products,Corn pudding. home prepared,131.0,72.33,4.42,16.97,5.04,6.59,0.0,0.0,0.0,0.0,0.0,8.68,1.2,0.0,1.23,0.0,0.0,2.451,0.0,0.0,0.0,72.0,0.0,39.0,55.5,0.043,0.53,0.0,15.0,0.079,90.0,176.0,6.1,282.0,0.48,51.0,10.0,36.0,0.0,0.0,0.0,0.0,70.0,0.0,436.0,296.0,0.069,0.154,1.033,0.0,0.127,29.0,0.31,3.7,0.0,0.5,0.5,0.27,0.0,0.0
3834,Vegetables and Vegetable Products,Potatoes. mashed. home-prepared. whole milk added,83.0,78.48,1.91,17.57,0.57,1.48,0.16,0.31,0.25,0.76,0.0,0.0,1.5,0.0,1.46,0.0,0.0,0.302,0.0,0.0,0.0,2.0,0.0,24.0,13.3,0.145,0.27,0.0,18.0,0.11900000000000001,46.0,296.0,0.8,302.0,0.28,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.08900000000000001,0.040999999999999995,1.1179999999999999,0.485,0.23199999999999998,8.0,0.07,6.2,0.0,0.2,0.2,0.02,0.0,0.0
3835,Vegetables and Vegetable Products,Spinach souffle,172.0,70.73,7.89,5.9,12.95,1.85,0.06,0.08,0.05,1.51,0.03,0.0,0.7,0.0,2.52,0.0,0.0,6.091,0.0,0.0,0.0,118.0,0.0,165.0,61.0,0.059000000000000004,1.19,0.0,30.0,0.26899999999999996,139.0,231.0,11.1,566.0,0.85,120.0,3.0,1493.0,0.0,0.0,0.04,4.7,2.0,0.0,3249.0,2891.0,0.08199999999999999,0.263,0.479,0.43799999999999994,0.098,73.0,0.4,7.3,0.0,0.8,0.8,0.93,0.0,0.0
3836,Vegetables and Vegetable Products,Sweet potato. cooked. candied. home-prepared,164.0,62.75,0.89,32.12,3.54,27.25,26.56,0.38,0.31,0.0,0.0,0.0,2.1,0.0,0.69,0.0,0.0,2.171,0.0,0.0,0.0,9.0,0.0,26.0,11.6,0.113,0.79,0.0,13.0,0.442,25.0,178.0,0.8,119.0,0.17,28.0,0.0,3858.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6524.0,0.021,0.040999999999999995,0.406,0.305,0.05,6.0,0.01,9.0,0.0,0.1,0.1,0.9,0.0,0.0
